"","participant_ID","item_ID","ACHIEVEMENT","BENEVOLENCE","CONFORMITY","HEDONISM","POWER","SECURITY","SELF","STIMULATION","TRADITION","UNIVERSALISM"
"3342","5e07e9301d6b46148c904a0e","149782763",-52,-24,-45,-54,-48,73,-40,-50,-31,-18
"3343","5e07e9301d6b46148c904a0e","151085454",0,5,5,50,27,5,40,60,5,20
"3344","5e07e9301d6b46148c904a0e","152156851",32,-23,-21,95,47,-19,46,65,-34,-35
"3345","5e07e9301d6b46148c904a0e","16074172",36,0,0,30,44,0,45,30,0,-16
"3346","5e07e9301d6b46148c904a0e","17997657",25,5,5,64,45,5,5,21,69,5
"3347","5e07e9301d6b46148c904a0e","204336669",54,-19,0,62,63,0,-14,7,-15,-15
"3348","5e07e9301d6b46148c904a0e","205113268",40,8,0,20,35,0,47,7,8,-17
"3349","5e07e9301d6b46148c904a0e","2241308",35,57,12,-33,-32,29,41,-24,34,-8
"3350","5e07e9301d6b46148c904a0e","34952275",43,51,16,5,5,5,44,14,5,38
"3351","5e07e9301d6b46148c904a0e","4116102",53,47,6,-19,-33,6,-21,-18,47,-16
"3352","5e07e9301d6b46148c904a0e","55713838",30,61,40,-56,57,28,-27,-32,30,-18
"3353","5e07e9301d6b46148c904a0e","57005765",66,32,0,0,18,0,0,0,0,0
"3354","5e07e9301d6b46148c904a0e","61210999",-23,7,49,-58,-51,29,17,-38,7,7
"3355","5e07e9301d6b46148c904a0e","80257632",26,5,0,-28,37,0,33,-19,0,5
"3356","5e07e9301d6b46148c904a0e","9223300",41,24,0,19,0,20,0,15,0,0
"3357","5e07e9301d6b46148c904a0e","97622225",-17,0,0,31,4,0,24,35,20,47
"3358","5e07e9301d6b46148c904a0e","99526020",0,0,0,75,0,0,30,57,0,0
"3359","5e07e9301d6b46148c904a0e","99567690",40,5,0,29,-20,0,6,-19,3,5
"3360","5e07e9301d6b46148c904a0e","99962781",27,0,43,-33,-25,0,0,0,23,0
"3361","5e0d6dee4f40fb4f60fc0494","134245347",13,25,38,14,28,22,56,14,26,31
"3362","5e0d6dee4f40fb4f60fc0494","149782763",-10,25,25,-24,-35,14,2,-23,26,13
"3363","5e0d6dee4f40fb4f60fc0494","151085454",-27,0,0,10,-44,-36,43,35,41,35
"3364","5e0d6dee4f40fb4f60fc0494","152156851",-41,-22,-45,26,-18,-30,35,58,-19,-4
"3365","5e0d6dee4f40fb4f60fc0494","16074172",23,7,-15,26,15,0,32,14,-21,-16
"3366","5e0d6dee4f40fb4f60fc0494","17997657",20,0,0,65,0,23,44,54,0,51
"3367","5e0d6dee4f40fb4f60fc0494","204336669",49,-22,-29,67,41,30,50,57,-41,-24
"3368","5e0d6dee4f40fb4f60fc0494","205113268",26,19,2,18,0,4,24,14,4,29
"3369","5e0d6dee4f40fb4f60fc0494","2241308",0,0,-21,25,0,-52,20,27,16,0
"3370","5e0d6dee4f40fb4f60fc0494","34952275",0,17,14,0,0,29,36,0,39,36
"3371","5e0d6dee4f40fb4f60fc0494","4116102",-24,41,55,-54,-38,7,-5,-32,59,19
"3372","5e0d6dee4f40fb4f60fc0494","55713838",28,-16,12,21,0,-3,-17,25,10,12
"3373","5e0d6dee4f40fb4f60fc0494","57005765",18,24,30,16,-19,15,16,14,26,26
"3374","5e0d6dee4f40fb4f60fc0494","61210999",0,35,53,0,0,0,35,19,0,30
"3375","5e0d6dee4f40fb4f60fc0494","80257632",0,0,0,0,0,30,25,0,24,35
"3376","5e0d6dee4f40fb4f60fc0494","9223300",17,27,13,39,0,17,14,20,6,0
"3377","5e0d6dee4f40fb4f60fc0494","97622225",0,23,8,0,0,23,0,0,6,18
"3378","5e0d6dee4f40fb4f60fc0494","99526020",10,0,0,76,2,0,61,67,-38,0
"3379","5e0d6dee4f40fb4f60fc0494","99567690",0,20,0,24,0,0,41,28,0,32
"3380","5e0d6dee4f40fb4f60fc0494","99962781",23,15,-9,17,60,20,16,26,13,-6
"3381","5e121701dc79bd8a1a22ca99","134245347",37,40,24,28,16,56,100,0,43,96
"3382","5e121701dc79bd8a1a22ca99","149782763",22,53,41,0,0,31,0,-45,12,24
"3383","5e121701dc79bd8a1a22ca99","151085454",-11,0,0,29,13,0,83,31,19,8
"3384","5e121701dc79bd8a1a22ca99","152156851",0,0,-61,72,0,-28,16,61,24,8
"3385","5e121701dc79bd8a1a22ca99","16074172",8,-23,0,21,6,0,10,84,0,0
"3386","5e121701dc79bd8a1a22ca99","17997657",12,45,63,49,0,41,0,10,86,0
"3387","5e121701dc79bd8a1a22ca99","204336669",26,13,0,77,46,0,23,52,6,0
"3388","5e121701dc79bd8a1a22ca99","205113268",12,47,27,25,-19,9,24,31,30,28
"3389","5e121701dc79bd8a1a22ca99","2241308",8,-55,-26,58,-21,0,7,95,20,0
"3390","5e121701dc79bd8a1a22ca99","34952275",-10,4,0,-54,-19,0,15,53,9,0
"3391","5e121701dc79bd8a1a22ca99","4116102",-19,32,21,-12,-47,14,14,32,58,0
"3392","5e121701dc79bd8a1a22ca99","55713838",-5,15,0,-36,-6,0,8,84,28,0
"3393","5e121701dc79bd8a1a22ca99","57005765",18,17,0,20,17,29,29,35,21,12
"3394","5e121701dc79bd8a1a22ca99","61210999",-68,54,3,21,-30,0,-12,76,14,0
"3395","5e121701dc79bd8a1a22ca99","80257632",-24,83,0,17,-10,0,21,74,0,-11
"3396","5e121701dc79bd8a1a22ca99","9223300",15,31,0,0,23,18,28,14,19,19
"3397","5e121701dc79bd8a1a22ca99","97622225",94,33,7,43,28,-3,33,31,19,28
"3398","5e121701dc79bd8a1a22ca99","99526020",35,13,0,82,33,7,24,24,-15,0
"3399","5e121701dc79bd8a1a22ca99","99567690",12,-22,0,65,0,0,17,27,0,0
"3400","5e121701dc79bd8a1a22ca99","99962781",15,37,18,-41,82,46,7,-75,75,25
"3401","5e1efdb3a8c111230db526ff","134245347",96,83,80,83,90,87,85,77,99,87
"3402","5e1efdb3a8c111230db526ff","149782763",86,73,0,26,75,0,52,18,81,0
"3403","5e1efdb3a8c111230db526ff","151085454",57,-33,0,-70,37,0,28,-13,-61,-45
"3404","5e1efdb3a8c111230db526ff","152156851",16,-12,-28,-20,23,-39,-45,-28,22,-54
"3405","5e1efdb3a8c111230db526ff","16074172",-45,-56,0,-27,-21,0,-35,-29,-46,0
"3406","5e1efdb3a8c111230db526ff","17997657",39,0,0,0,0,0,0,0,0,0
"3407","5e1efdb3a8c111230db526ff","204336669",-21,-46,-44,-28,-39,-29,-11,-47,-29,0
"3408","5e1efdb3a8c111230db526ff","205113268",66,53,31,41,52,0,68,26,38,0
"3409","5e1efdb3a8c111230db526ff","2241308",-90,-84,-97,-78,-75,0,-87,-72,-89,0
"3410","5e1efdb3a8c111230db526ff","34952275",47,25,45,40,78,37,82,69,70,28
"3411","5e1efdb3a8c111230db526ff","4116102",76,67,92,60,45,78,87,42,83,53
"3412","5e1efdb3a8c111230db526ff","55713838",-18,-12,40,-32,27,25,15,-23,53,32
"3413","5e1efdb3a8c111230db526ff","57005765",65,71,79,51,0,0,88,76,90,0
"3414","5e1efdb3a8c111230db526ff","61210999",-63,-57,0,-57,-52,0,16,-81,-40,0
"3415","5e1efdb3a8c111230db526ff","80257632",-42,-68,-67,-60,-32,-55,-13,-63,-56,0
"3416","5e1efdb3a8c111230db526ff","9223300",91,83,79,80,75,84,77,86,86,0
"3417","5e1efdb3a8c111230db526ff","97622225",45,37,93,31,66,85,80,20,57,55
"3418","5e1efdb3a8c111230db526ff","99526020",46,20,61,78,58,42,89,79,45,0
"3419","5e1efdb3a8c111230db526ff","99567690",76,63,72,66,88,0,86,73,81,0
"3420","5e1efdb3a8c111230db526ff","99962781",76,0,77,75,69,66,85,73,0,0
"3421","5e1fc8d45427912f6143b012","134245347",25,31,33,24,23,65,28,28,48,30
"3422","5e1fc8d45427912f6143b012","149782763",-39,43,27,-11,-39,38,11,-11,32,28
"3423","5e1fc8d45427912f6143b012","151085454",6,16,-6,28,-7,11,30,17,-8,6
"3424","5e1fc8d45427912f6143b012","152156851",-12,26,-18,17,-11,12,43,39,-25,-7
"3425","5e1fc8d45427912f6143b012","16074172",45,-5,-37,37,34,-14,40,44,-18,-19
"3426","5e1fc8d45427912f6143b012","17997657",-3,25,12,44,-5,6,7,29,29,7
"3427","5e1fc8d45427912f6143b012","204336669",23,-12,-49,54,22,35,28,45,-50,-25
"3428","5e1fc8d45427912f6143b012","205113268",19,38,-12,20,-15,-12,48,42,-14,38
"3429","5e1fc8d45427912f6143b012","2241308",20,6,-19,19,19,-17,51,38,-19,20
"3430","5e1fc8d45427912f6143b012","34952275",11,20,-16,12,-14,23,29,24,-19,21
"3431","5e1fc8d45427912f6143b012","4116102",17,69,2,-30,-17,32,17,14,55,32
"3432","5e1fc8d45427912f6143b012","55713838",33,43,51,-9,21,42,-7,23,25,23
"3433","5e1fc8d45427912f6143b012","57005765",5,45,2,20,-20,24,30,30,2,23
"3434","5e1fc8d45427912f6143b012","61210999",10,19,-40,12,9,-21,32,22,-40,-44
"3435","5e1fc8d45427912f6143b012","80257632",-19,14,-9,11,-19,15,15,11,-11,-10
"3436","5e1fc8d45427912f6143b012","9223300",9,37,-10,20,-19,15,10,21,-3,2
"3437","5e1fc8d45427912f6143b012","97622225",-16,50,-1,32,-33,-3,50,38,-3,51
"3438","5e1fc8d45427912f6143b012","99526020",-12,7,-10,40,-15,-11,40,56,-21,-6
"3439","5e1fc8d45427912f6143b012","99567690",25,26,-6,43,23,14,28,27,-8,2
"3440","5e1fc8d45427912f6143b012","99962781",-38,42,21,-25,8,45,-17,15,46,20
"3441","5e1ff4e6b02857317533d561","134245347",40,0,0,47,40,0,49,0,43,67
"3442","5e1ff4e6b02857317533d561","149782763",0,25,0,0,0,0,0,0,49,0
"3443","5e1ff4e6b02857317533d561","151085454",0,55,16,39,0,0,43,45,78,0
"3444","5e1ff4e6b02857317533d561","152156851",0,13,13,27,0,0,25,16,23,0
"3445","5e1ff4e6b02857317533d561","16074172",0,17,0,37,0,0,56,35,22,9
"3446","5e1ff4e6b02857317533d561","17997657",0,10,0,48,0,0,0,0,14,0
"3447","5e1ff4e6b02857317533d561","204336669",29,0,0,32,12,0,39,28,0,0
"3448","5e1ff4e6b02857317533d561","205113268",15,47,0,41,0,0,0,50,11,0
"3449","5e1ff4e6b02857317533d561","2241308",0,40,0,32,0,0,51,43,58,0
"3450","5e1ff4e6b02857317533d561","34952275",10,47,9,12,0,0,53,18,55,50
"3451","5e1ff4e6b02857317533d561","4116102",20,24,48,24,0,0,0,25,68,0
"3452","5e1ff4e6b02857317533d561","55713838",0,28,38,13,0,29,19,12,48,10
"3453","5e1ff4e6b02857317533d561","57005765",0,55,0,24,0,0,0,14,38,0
"3454","5e1ff4e6b02857317533d561","61210999",0,7,9,15,0,6,0,16,0,0
"3455","5e1ff4e6b02857317533d561","80257632",0,30,0,0,0,0,0,0,16,0
"3456","5e1ff4e6b02857317533d561","9223300",0,25,0,41,0,0,53,46,32,0
"3457","5e1ff4e6b02857317533d561","97622225",0,17,16,26,0,0,23,20,15,11
"3458","5e1ff4e6b02857317533d561","99526020",33,0,0,34,21,0,0,45,0,0
"3459","5e1ff4e6b02857317533d561","99567690",0,10,0,38,0,0,0,0,26,0
"3460","5e1ff4e6b02857317533d561","99962781",0,2,0,0,0,0,0,0,61,5
"3461","5e2c7806bb1a6e000cf7f2e8","134245347",100,100,85,100,0,100,100,0,100,100
"3462","5e2c7806bb1a6e000cf7f2e8","149782763",0,0,74,0,0,0,0,0,80,70
"3463","5e2c7806bb1a6e000cf7f2e8","151085454",0,0,0,-55,0,0,0,-70,-35,0
"3464","5e2c7806bb1a6e000cf7f2e8","152156851",0,90,65,90,0,0,60,40,35,0
"3465","5e2c7806bb1a6e000cf7f2e8","16074172",20,-15,55,35,40,32,0,10,0,0
"3466","5e2c7806bb1a6e000cf7f2e8","17997657",-20,0,0,50,0,0,0,0,0,0
"3467","5e2c7806bb1a6e000cf7f2e8","204336669",38,0,0,100,25,0,55,30,0,0
"3468","5e2c7806bb1a6e000cf7f2e8","205113268",20,75,40,10,0,0,30,0,90,0
"3469","5e2c7806bb1a6e000cf7f2e8","2241308",78,65,0,70,0,0,90,45,65,70
"3470","5e2c7806bb1a6e000cf7f2e8","34952275",56,0,0,54,0,0,80,45,65,0
"3471","5e2c7806bb1a6e000cf7f2e8","4116102",100,100,15,100,0,55,100,20,80,40
"3472","5e2c7806bb1a6e000cf7f2e8","55713838",32,0,75,52,0,0,70,32,35,5
"3473","5e2c7806bb1a6e000cf7f2e8","57005765",0,75,0,85,0,0,0,70,85,55
"3474","5e2c7806bb1a6e000cf7f2e8","61210999",0,0,75,48,0,55,52,0,0,0
"3475","5e2c7806bb1a6e000cf7f2e8","80257632",0,0,0,5,0,0,0,0,0,0
"3476","5e2c7806bb1a6e000cf7f2e8","9223300",0,65,0,80,0,0,0,70,80,75
"3477","5e2c7806bb1a6e000cf7f2e8","97622225",25,0,0,45,0,0,30,10,0,50
"3478","5e2c7806bb1a6e000cf7f2e8","99526020",40,0,0,70,0,0,90,75,0,60
"3479","5e2c7806bb1a6e000cf7f2e8","99567690",80,80,15,80,0,0,25,80,55,40
"3480","5e2c7806bb1a6e000cf7f2e8","99962781",70,0,60,0,80,20,0,45,85,78
"3481","5e2d96d3bc554937d1b3917a","134245347",100,100,100,-50,10,90,100,35,100,100
"3482","5e2d96d3bc554937d1b3917a","149782763",9,100,89,8,3,100,20,20,100,95
"3483","5e2d96d3bc554937d1b3917a","151085454",0,-37,-92,80,0,-70,100,81,-67,0
"3484","5e2d96d3bc554937d1b3917a","152156851",0,85,100,20,0,31,-7,15,85,10
"3485","5e2d96d3bc554937d1b3917a","16074172",0,-44,-100,100,0,0,100,100,-100,0
"3486","5e2d96d3bc554937d1b3917a","17997657",62,0,0,63,0,0,6,32,82,23
"3487","5e2d96d3bc554937d1b3917a","204336669",0,0,0,100,86,32,73,100,0,0
"3488","5e2d96d3bc554937d1b3917a","205113268",11,62,-88,100,0,-31,100,100,0,81
"3489","5e2d96d3bc554937d1b3917a","2241308",0,90,11,100,62,18,100,100,0,8
"3490","5e2d96d3bc554937d1b3917a","34952275",80,64,-60,37,0,0,100,83,-50,100
"3491","5e2d96d3bc554937d1b3917a","4116102",40,78,83,0,0,13,9,50,100,78
"3492","5e2d96d3bc554937d1b3917a","55713838",100,100,100,0,0,0,0,10,100,0
"3493","5e2d96d3bc554937d1b3917a","57005765",13,95,0,89,0,0,100,84,50,22
"3494","5e2d96d3bc554937d1b3917a","61210999",84,92,100,0,82,100,46,32,100,46
"3495","5e2d96d3bc554937d1b3917a","80257632",78,5,7,100,94,100,75,81,-2,6
"3496","5e2d96d3bc554937d1b3917a","9223300",0,57,-88,100,0,0,100,86,-43,0
"3497","5e2d96d3bc554937d1b3917a","97622225",5,43,9,41,-23,-12,67,-25,9,69
"3498","5e2d96d3bc554937d1b3917a","99526020",39,0,-57,100,0,0,92,100,-6,92
"3499","5e2d96d3bc554937d1b3917a","99567690",20,41,0,100,0,0,100,100,0,0
"3500","5e2d96d3bc554937d1b3917a","99962781",100,100,100,0,79,34,0,13,100,84
"3501","5e3760815bfa436fd256b2e9","134245347",15,25,60,0,10,53,30,0,50,0
"3502","5e3760815bfa436fd256b2e9","149782763",0,34,34,0,0,56,0,0,0,0
"3503","5e3760815bfa436fd256b2e9","151085454",0,0,0,0,0,0,20,29,0,40
"3504","5e3760815bfa436fd256b2e9","152156851",0,15,0,59,0,0,39,38,0,0
"3505","5e3760815bfa436fd256b2e9","16074172",0,0,0,0,0,0,30,0,-25,24
"3506","5e3760815bfa436fd256b2e9","17997657",0,33,0,31,0,0,33,0,47,45
"3507","5e3760815bfa436fd256b2e9","204336669",36,0,-32,64,32,-24,44,37,-26,0
"3508","5e3760815bfa436fd256b2e9","205113268",26,24,0,44,-13,0,47,42,0,37
"3509","5e3760815bfa436fd256b2e9","2241308",21,0,-39,35,0,0,49,36,-46,0
"3510","5e3760815bfa436fd256b2e9","34952275",0,0,0,51,0,0,69,56,0,50
"3511","5e3760815bfa436fd256b2e9","4116102",-13,15,48,-19,38,44,-16,-13,40,0
"3512","5e3760815bfa436fd256b2e9","55713838",-8,25,30,-5,-13,0,-16,18,28,0
"3513","5e3760815bfa436fd256b2e9","57005765",0,45,0,0,0,20,20,0,0,45
"3514","5e3760815bfa436fd256b2e9","61210999",32,0,0,0,19,0,0,20,0,0
"3515","5e3760815bfa436fd256b2e9","80257632",0,14,-19,48,9,0,35,48,-18,23
"3516","5e3760815bfa436fd256b2e9","9223300",0,0,0,20,0,0,10,20,0,20
"3517","5e3760815bfa436fd256b2e9","97622225",0,39,0,0,0,51,0,0,0,37
"3518","5e3760815bfa436fd256b2e9","99526020",22,0,0,40,-10,0,40,40,0,0
"3519","5e3760815bfa436fd256b2e9","99567690",13,0,0,51,0,0,29,0,0,0
"3520","5e3760815bfa436fd256b2e9","99962781",50,30,40,20,100,20,-20,-20,40,-20
"3521","5e3cddaa64dfd70d85a5ef3f","134245347",30,21,95,0,20,62,-48,0,91,-34
"3522","5e3cddaa64dfd70d85a5ef3f","149782763",0,14,37,0,7,9,0,0,48,-26
"3523","5e3cddaa64dfd70d85a5ef3f","151085454",0,0,-79,0,0,-26,51,37,-55,0
"3524","5e3cddaa64dfd70d85a5ef3f","152156851",-9,-10,-72,60,31,-10,50,73,-42,36
"3525","5e3cddaa64dfd70d85a5ef3f","16074172",23,0,-8,2,54,15,59,18,-23,15
"3526","5e3cddaa64dfd70d85a5ef3f","17997657",0,35,32,72,0,22,0,83,61,34
"3527","5e3cddaa64dfd70d85a5ef3f","204336669",71,0,-51,92,72,0,36,86,-71,0
"3528","5e3cddaa64dfd70d85a5ef3f","205113268",-19,37,-50,40,-40,27,26,39,-22,80
"3529","5e3cddaa64dfd70d85a5ef3f","2241308",17,9,-83,24,-57,-11,48,35,-44,37
"3530","5e3cddaa64dfd70d85a5ef3f","34952275",35,24,-93,27,-61,18,23,43,-45,68
"3531","5e3cddaa64dfd70d85a5ef3f","4116102",19,33,15,0,-4,40,19,0,28,52
"3532","5e3cddaa64dfd70d85a5ef3f","55713838",13,13,53,0,18,23,9,-14,13,3
"3533","5e3cddaa64dfd70d85a5ef3f","57005765",0,2,0,0,0,25,19,0,0,11
"3534","5e3cddaa64dfd70d85a5ef3f","61210999",28,0,-60,0,41,-24,35,0,-25,0
"3535","5e3cddaa64dfd70d85a5ef3f","80257632",0,0,-77,33,0,27,0,30,-40,0
"3536","5e3cddaa64dfd70d85a5ef3f","9223300",0,0,-31,65,0,21,49,84,-20,25
"3537","5e3cddaa64dfd70d85a5ef3f","97622225",30,22,-21,0,-41,17,55,30,-28,46
"3538","5e3cddaa64dfd70d85a5ef3f","99526020",6,31,-89,52,17,14,72,65,-81,47
"3539","5e3cddaa64dfd70d85a5ef3f","99567690",0,41,0,63,0,0,47,72,0,28
"3540","5e3cddaa64dfd70d85a5ef3f","99962781",-63,40,43,0,-51,35,0,0,71,26
"3541","5e3d679eaa341501c1a5a90b","134245347",43,19,0,0,0,59,68,0,20,98
"3542","5e3d679eaa341501c1a5a90b","149782763",0,0,0,0,0,0,0,0,0,0
"3543","5e3d679eaa341501c1a5a90b","151085454",0,0,0,0,0,0,15,15,0,0
"3544","5e3d679eaa341501c1a5a90b","152156851",0,0,0,95,0,0,0,0,0,0
"3545","5e3d679eaa341501c1a5a90b","16074172",0,0,0,0,0,0,0,0,0,0
"3546","5e3d679eaa341501c1a5a90b","17997657",0,0,0,0,0,0,0,0,0,0
"3547","5e3d679eaa341501c1a5a90b","204336669",0,0,0,95,0,0,0,23,0,0
"3548","5e3d679eaa341501c1a5a90b","205113268",0,58,0,48,0,46,48,40,0,52
"3549","5e3d679eaa341501c1a5a90b","2241308",0,0,0,62,0,0,51,62,0,0
"3550","5e3d679eaa341501c1a5a90b","34952275",83,0,0,26,0,0,25,23,0,24
"3551","5e3d679eaa341501c1a5a90b","4116102",0,13,0,0,0,0,0,0,12,0
"3552","5e3d679eaa341501c1a5a90b","55713838",0,0,0,0,0,0,0,0,0,0
"3553","5e3d679eaa341501c1a5a90b","57005765",0,10,0,0,0,0,0,0,0,0
"3554","5e3d679eaa341501c1a5a90b","61210999",0,0,0,0,0,0,0,0,0,0
"3555","5e3d679eaa341501c1a5a90b","80257632",0,0,0,0,0,0,0,0,0,0
"3556","5e3d679eaa341501c1a5a90b","9223300",0,54,0,43,0,0,0,42,0,0
"3557","5e3d679eaa341501c1a5a90b","97622225",0,0,0,0,0,0,0,0,0,96
"3558","5e3d679eaa341501c1a5a90b","99526020",19,0,0,55,0,0,0,36,0,0
"3559","5e3d679eaa341501c1a5a90b","99567690",0,0,0,63,0,0,0,0,0,0
"3560","5e3d679eaa341501c1a5a90b","99962781",0,0,0,0,0,0,0,0,0,0
"3561","5e3dd36d19be0d040a17f13f","134245347",25,0,35,-15,0,50,50,0,20,35
"3562","5e3dd36d19be0d040a17f13f","149782763",0,25,25,0,0,30,10,0,0,0
"3563","5e3dd36d19be0d040a17f13f","151085454",0,0,0,10,0,-31,-30,0,0,0
"3564","5e3dd36d19be0d040a17f13f","152156851",-84,10,-50,50,0,-90,-65,0,0,0
"3565","5e3dd36d19be0d040a17f13f","16074172",75,-70,0,0,60,-46,-80,0,35,0
"3566","5e3dd36d19be0d040a17f13f","17997657",0,0,0,50,0,0,0,0,25,0
"3567","5e3dd36d19be0d040a17f13f","204336669",29,-35,-54,63,39,-59,15,50,0,0
"3568","5e3dd36d19be0d040a17f13f","205113268",30,20,0,36,25,10,31,20,0,0
"3569","5e3dd36d19be0d040a17f13f","2241308",20,10,30,-35,0,20,65,0,0,0
"3570","5e3dd36d19be0d040a17f13f","34952275",0,0,-46,10,0,-20,30,25,-40,0
"3571","5e3dd36d19be0d040a17f13f","4116102",35,15,10,-10,0,50,30,0,20,0
"3572","5e3dd36d19be0d040a17f13f","55713838",15,0,20,0,0,0,-10,0,0,0
"3573","5e3dd36d19be0d040a17f13f","57005765",0,30,0,0,0,-55,-20,0,0,0
"3574","5e3dd36d19be0d040a17f13f","61210999",0,-20,-16,0,0,0,0,10,0,0
"3575","5e3dd36d19be0d040a17f13f","80257632",0,-20,0,-75,0,-35,-100,-90,0,-50
"3576","5e3dd36d19be0d040a17f13f","9223300",0,25,0,0,0,20,0,0,0,0
"3577","5e3dd36d19be0d040a17f13f","97622225",20,30,0,5,0,50,15,0,0,20
"3578","5e3dd36d19be0d040a17f13f","99526020",0,0,0,75,0,0,30,25,0,0
"3579","5e3dd36d19be0d040a17f13f","99567690",0,0,0,10,0,25,0,0,0,0
"3580","5e3dd36d19be0d040a17f13f","99962781",10,50,40,10,20,40,0,0,20,0
"3581","5e4a0a67110b3747ea173d60","134245347",0,41,0,0,13,65,20,0,84,73
"3582","5e4a0a67110b3747ea173d60","149782763",-40,20,60,-45,-60,85,0,0,26,0
"3583","5e4a0a67110b3747ea173d60","151085454",9,0,-16,0,0,0,46,15,0,35
"3584","5e4a0a67110b3747ea173d60","152156851",0,-6,0,10,-39,14,18,8,20,-51
"3585","5e4a0a67110b3747ea173d60","16074172",22,17,0,0,9,15,0,0,51,-20
"3586","5e4a0a67110b3747ea173d60","17997657",0,0,0,14,0,18,0,0,45,0
"3587","5e4a0a67110b3747ea173d60","204336669",9,-65,-45,51,44,5,10,66,-83,-49
"3588","5e4a0a67110b3747ea173d60","205113268",0,16,82,0,-20,13,15,0,58,0
"3589","5e4a0a67110b3747ea173d60","2241308",28,0,0,17,13,0,31,57,14,0
"3590","5e4a0a67110b3747ea173d60","34952275",14,0,19,0,0,0,57,0,9,46
"3591","5e4a0a67110b3747ea173d60","4116102",2,71,14,-100,-64,-32,35,-73,60,23
"3592","5e4a0a67110b3747ea173d60","55713838",20,0,0,0,-14,8,35,23,0,23
"3593","5e4a0a67110b3747ea173d60","57005765",0,20,0,20,0,19,33,30,0,0
"3594","5e4a0a67110b3747ea173d60","61210999",8,0,-17,-31,8,6,0,-50,-24,0
"3595","5e4a0a67110b3747ea173d60","80257632",-35,0,0,100,-52,0,-25,30,0,-41
"3596","5e4a0a67110b3747ea173d60","9223300",11,0,0,86,0,0,24,78,0,0
"3597","5e4a0a67110b3747ea173d60","97622225",0,0,-9,0,-17,46,34,0,0,0
"3598","5e4a0a67110b3747ea173d60","99526020",0,0,0,83,0,0,22,61,0,0
"3599","5e4a0a67110b3747ea173d60","99567690",11,78,0,45,-20,15,33,8,0,-51
"3600","5e4a0a67110b3747ea173d60","99962781",13,39,8,-23,23,-36,-84,-37,80,14
"3601","5e4e844553bc702cdf68404d","134245347",61,39,0,0,0,85,0,0,0,82
"3602","5e4e844553bc702cdf68404d","149782763",0,55,40,0,0,0,0,0,0,31
"3603","5e4e844553bc702cdf68404d","151085454",-35,0,-42,0,0,0,14,30,0,0
"3604","5e4e844553bc702cdf68404d","152156851",0,0,10,85,0,0,70,85,0,0
"3605","5e4e844553bc702cdf68404d","16074172",45,0,-35,0,-39,0,46,15,0,0
"3606","5e4e844553bc702cdf68404d","17997657",0,0,0,45,0,0,0,0,85,20
"3607","5e4e844553bc702cdf68404d","204336669",71,0,-20,59,0,30,20,37,-26,0
"3608","5e4e844553bc702cdf68404d","205113268",15,0,0,15,0,30,50,20,0,20
"3609","5e4e844553bc702cdf68404d","2241308",0,15,-20,10,-25,0,25,55,0,0
"3610","5e4e844553bc702cdf68404d","34952275",40,0,-20,15,0,0,75,60,-5,30
"3611","5e4e844553bc702cdf68404d","4116102",0,51,77,0,0,0,66,0,32,20
"3612","5e4e844553bc702cdf68404d","55713838",0,0,-30,0,65,0,70,45,0,0
"3613","5e4e844553bc702cdf68404d","57005765",0,0,0,30,0,0,25,64,0,45
"3614","5e4e844553bc702cdf68404d","61210999",0,0,-19,0,42,25,27,0,0,0
"3615","5e4e844553bc702cdf68404d","80257632",0,15,0,-21,52,0,0,0,0,0
"3616","5e4e844553bc702cdf68404d","9223300",22,0,0,40,0,0,0,45,0,0
"3617","5e4e844553bc702cdf68404d","97622225",25,0,0,0,0,0,41,0,0,82
"3618","5e4e844553bc702cdf68404d","99526020",0,0,0,90,0,0,25,30,0,0
"3619","5e4e844553bc702cdf68404d","99567690",0,65,0,35,0,0,45,0,0,0
"3620","5e4e844553bc702cdf68404d","99962781",0,45,70,0,40,35,0,0,45,0
"3621","5e544727059e3744ccdd4c3b","134245347",19,44,41,-45,18,0,7,-16,47,46
"3622","5e544727059e3744ccdd4c3b","149782763",0,14,17,0,0,0,0,0,44,0
"3623","5e544727059e3744ccdd4c3b","151085454",0,0,0,28,0,0,-13,36,0,0
"3624","5e544727059e3744ccdd4c3b","152156851",-38,0,23,67,-31,0,31,69,36,0
"3625","5e544727059e3744ccdd4c3b","16074172",20,0,-9,14,26,0,10,17,0,12
"3626","5e544727059e3744ccdd4c3b","17997657",19,14,35,-19,0,0,0,0,35,31
"3627","5e544727059e3744ccdd4c3b","204336669",81,-17,-30,92,87,0,67,76,-23,0
"3628","5e544727059e3744ccdd4c3b","205113268",43,0,10,-10,11,0,56,21,-43,0
"3629","5e544727059e3744ccdd4c3b","2241308",40,11,19,35,0,0,47,56,28,0
"3630","5e544727059e3744ccdd4c3b","34952275",17,14,3,23,14,0,51,59,-22,19
"3631","5e544727059e3744ccdd4c3b","4116102",0,38,34,-67,0,0,28,0,47,0
"3632","5e544727059e3744ccdd4c3b","55713838",22,23,54,-10,-46,45,0,19,56,28
"3633","5e544727059e3744ccdd4c3b","57005765",0,40,5,-25,0,0,39,32,16,0
"3634","5e544727059e3744ccdd4c3b","61210999",27,41,39,-60,43,25,-9,30,37,17
"3635","5e544727059e3744ccdd4c3b","80257632",0,0,-54,40,0,0,0,29,-37,0
